Feature ID	Taxon	Confidence
a0ae4f72882f3d8291e53fe7d42566c9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999999585694321
cc41605e49469c692625193c6908b282	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9974504172917369
54e7220fbfce2c528caea93ff7afa4a3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9053757872988082
41acf7821480336daba5406f6bcc2b7b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.7838713391832163
2f03dfc336a44d6e686fd2f6494b674f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.8266432772911629
85e88d9c02b8058d98e4ba8c709c2749	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__	0.998450355027014
c3806c487ef5bb52a5e456931e2ec46f	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999992618871001
7a6ff16c4bb87a9bf3ff3a34b7fc327f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina	0.7047620535999182
c4ff78f2c009d677ad36f4ecf46e3432	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.9951946930477398
c61ebac7bfd6784d47048cdf1ba40d1d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.996107917539253
1633b4d68e82f537dcf78bf29c3be529	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999999509752383
b3e57dc5a7829acce6bdfa48227ab3b4	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999981468679782
ff713c80976fc9375d8c81ef3299e62a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__aurantiaca	0.9615947286330624
8c1670c421db0a90f12771aec422da85	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9999982815014044
edf80463d2f3a168115eb5e2f0b3a3b3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.8628023793495143
b5fcd28c7be83d5aae6862569c7ff281	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	0.7094665270484448
c4766c1c67c7f2aade89d16a6f5050e5	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.999999268413203
dcc3b43e74a75e6295891c6ef45e31e5	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999479390569517
3f385bcae34516d9151fd94a4dda725c	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__	0.9989365806453067
e64ac0479112af274cbb2206d0af77fb	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.9999999988445439
bd1f41577dc30f430009474853bf3070	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.7057093203019301
f41728c5420b3cc10fb13177e4eda2e8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__longiquaesitum	0.9805495203299502
b3231bb70dfce776856a97ab7bb2e275	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__	0.838475452436501
2eccce55c7e50cdf0e8f73bf3fa91b1f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.760471581174894
b3798e562b08b47ac35240361b1a611f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999999570808031
cacaf4a42de7098cf7c6ddf2e33352c4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.977733995842121
2f393243b8b1f552d5c3d4b6dd5dc26c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9999794441807951
c9aaf8d6115e571ac6cff9eb42970eb6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999862487690664
664d6dcf68ef395cec78b0333057f86b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Chelatococcus	0.7114969692703649
e3c6283bff2ccaf624c169d93f6cf67f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__arupense	0.8921227520320071
d76b204df2487166ff4544dc3116c914	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.859534825389322
780648e7137170f4d1c3b8c7f2cc1cfb	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.9932287379860314
4e38feaa511714762b4de5e152046065	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__petroleiphilum	0.8310931009760819
cf9f37f0c29640fbdca56829eaddf68a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__petroleiphilum	0.8217462239579753
3c970c2bda125f7e7462be4f26b6998f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9818201641325275
bf218536d7ea486a566dc3ec0ee60096	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.995801464973181
f0c5133ad5dfd9efaf9b4c60a61eb9af	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__aurantiaca	0.9596799866450134
a0452c68c0d3ffbf69f89c864685cb73	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Chelatococcus	0.7069828979584571
81f17167c799b19ba30f55aa111970fa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9984095108961507
f6f9b28dfcb3683ac59693c82c5b22c9	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999021690504135
d854ceaaac93de62457073fee7a31aa9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.8337746840200644
bd367ebfd9dc80df3b9cff11cd1e17b2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9999579408427939
48968eaa0c7221b332ad0dd04ffad214	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9999620061536643
bfac068fa79655f6b7196fe6bde4ae52	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.9936276317317526
08e77549f4fa5f97306f97e45b343a6e	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	0.9999623368290116
3efd2ea031b71ca5b26d4fcedc99067b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9953512183400104
178a334fc53b2301c24e54ea6f1d4367	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__longiquaesitum	0.9780802132744044
5ef6c1d4572f4c6e1c11fd5bad6b1750	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__	0.9996967208367589
4dfdc018e043cd6c75afd172264b748a	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999544577797068
e3a76b8c3eb415d56a8a121e417d35cc	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9997268509845678
9ec4f140095fb24d46b2a04b288a1055	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9999970874410407
760f77a7372918aaef341a40c406db59	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999998975764495
529d84ce8869f43f5c25cad7ab72ff51	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9999946926705415
fd3ca0b19f6b6c7191f8b0936bad4f28	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__	0.9988730038486905
4fa3c7788b229431e603c3eb011d2488	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9999987201849839
334e76acda8b551b1c1b708b458e6927	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9963766278304034
144ef4a4f81b60fec5c5dd23d871907e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__arupense	0.8887561818903461
5f70c15fbc98692570d7607ab7acef0a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineococcus; s__xinjiangensis	0.7038898437267781
8cc4e938472be8b8a2d1cf51df172b20	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.902045075368427
dee5593b0747a78d1fc71af28bedc761	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9811445147255715
e535bd938c30b3ac5e42379c54e2a8fd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9026034188021503
2cc7e559156f8af92322c99a635f032d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__halophobica	0.9961666588585792
7b2da805d5b51afe2620064ca4a2e5dd	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.999992849965519
a41d786d80701999e10bb0ca89c6d058	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999989445863121
2a17ec93e0f164d16d66e997c44b502e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9982381999369704
32c242847456cc7303108a7a0251d3bc	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999979684646719
ba4d3972610b4bd07b1e5eb6fcee2a5b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.7368852564224293
c53a8d8c53007a15d35b0178c6ea73cb	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999970952795844
5ec511c64f390a34eed1913be85ec29f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9999485179592689
3debdbcd8830b223acc91b913d58afaa	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Niastella; s__	0.738330832486491
03d34fcfb7f9960bf1147af35292ad84	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9098565198832665
411415b24b70056a33d688327b53f5ec	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999536541406
c8c327ea54ada5e6a166a80abf28c6f7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Chelatococcus	0.7422702976375757
fd0e2da26d0d07c782e30829dec3b9b0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9863191259906832
bcc1d87755202ab05911185c80fb4f92	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9999961812410461
88772a2a252d88802cf2ec0f7b59b583	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999821440897
18d4a891daddc4bfc59e962e6a498c72	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.999983191732672
a9a960c286c9609cd5e2e77bd4914eae	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999532169842908
0df69561351572ec64d2441599fe12d0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9180416916789856
902236d7990460751cdcd59a215a9d87	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__Nostocoida; s__limicola	0.8616776856989705
22cbcc28ad539d3732fff1090f8e61b7	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.999904823090758
b3920831fe30b9061318518926b72b35	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__	0.9990564897182767
8ed889df05fd90b129e366f9f122b604	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.999955026991284
5332b23e6e2ffe798eebbf8bca0c281a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999994038811545
055671e616bc96baa8d484ef22e6a0e8	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__	0.9992834203860642
3905925acf6958eff1e618b0708ee1e0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.710177160038829
f175c7beb99ec93f4b200d72f847a095	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae	0.7383456034208059
0dce1955e94054fd838753a63566fd7f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina; s__	0.8367818275817803
3d9cfd09d5ba358faabb775013502905	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999973667258782
277c762a50b5fd8644f7807049cdad4f	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999985352774202
8ffff9e9037bd6f025b3145c9bbf1915	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999781331045
0d2f882bc468b28f527a0ee4d5fb48fc	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999999896015767
ac5afc3edaf32ebced441f1a4f042c1f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__petroleiphilum	0.8337043128585399
2d975997d94fd8f599b6be8ab79bfced	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9998950772768342
cda610b6230c4548130ecc02ff424119	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Geodermatophilus; s__	0.9955937495749418
621715eba3a271721384f33023ad8329	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145	0.9962801111044849
a1a38af471a63aea9b04485870b3e60e	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999797506734471
c3a0f8ad8d6bc4068a15d19ccd92211e	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__	0.9991449863053737
83c8d415cb35d796f5ba85e8bbdf631f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9689705577805279
4a17d6dca4cd888d0de883630ec2ac7f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8398419897931905
be27f0758de519074ca072582fc5a66e	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.999998618726183
4a5b2470f582bb2f108b89b77cf7e090	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__aurantiaca	0.9693095094504375
f31f476ddda3494b720b96e55b684b94	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9999964410728474
ecf38041fcfc8e664ee6b5c6998ea4cd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__	0.9999990140773065
1f64f1f8582d96f32b027391997ece8d	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9992342289614531
e5d4b46e053b255634e1bca2e667deb5	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999893937816606
57d0d0009838de4b6d72d06f73ab92a1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9999672322709613
91e00b0703feb1b476afb19adc7a91d9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.998688272253556
1dd47e45f78b6801084b69774bcc2128	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.9999999987291659
3176c634a146b1f3e1a931c85cf921d2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9051279962993161
a42bf4db96969c9a8f48f0e7b2f1d96b	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999782140270491
80823905c42478674b0fbcc4f8249dc7	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999999857748777
49fe33796dba652396d9d0dec5e8935c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__aurantiaca	0.9625179858486899
47dd7c3f56d835501176809701de2dd1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__longiquaesitum	0.9791673006002715
ce144bb7a0c565a065e8068b3078cf12	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999911943577
9d44153d63396b50f24c6b19f7c4223d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9998395723524673
c47571ea14b58e7b655d7bba758d9c2d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9999768504701749
3a428e124fb7e6dfc5d0f2e4112d279d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9111975923508991
2224be346b7b15da8c9f286ca0346a37	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999999619646738
e183d87f8f2f8c96f58f8c2f8eb7ccaa	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.9912674904420827
3b716de7cd30d302be72a3a6341043fc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__longiquaesitum	0.979138555919151
5fecf2b8afd64474ef3223a258216a83	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9999116424931391
5f476d31d74f034dfe695815e4dd6de1	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.8331260901057496
2a12e0e814c5c700a5f2d465fb40f135	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae	0.938661141931098
74c98abf042303febe8621b833e992aa	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.7064102055564543
0df9a4fec1b731f5b544ae5c4bf0f2b4	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.9790645058063698
87937391af18799e8043e6d9a48c7c0e	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999781710310989
b89f3a4e2ad4175fbcd28b1cd0851a1b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9978892932354579
721e13a0cb1485f7c71ccd06459abf4d	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.9693578200290948
623b7bb1291b66fcfed302c9f02af100	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.7604708057263673
585fc84c53009ab32a7d042891bf448d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.7832106994944732
731dc787b8e74055aa29df67fb197b63	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9982412868907432
75af15bd8ec502bd04ff8cfa175fc425	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999952980506475
c1d7488dc3c06768a31dda607abefce6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999999770679883
2b2c41d5edc1e52be41f274897b18e20	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999853642408
8cada98d4c96de70c70a5d97abc9997f	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999999496642586
2add5be842de65682d7040f28c06542f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.856080268138524
e074c8939a69446095e1d7dd8d1050a1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9049223441180972
1a57d23c503d7f00eb9622dde88f080b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9981075282180012
0b4fc1080eedbb87c1c5228538cf6657	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9984019194562412
d74e8702c3f505667672fb542c1e9ee1	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.998692546587495
51abc25edec6b2901a7bee60c4159550	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__aurantiaca	0.9693159456487462
522f6d01dc01901cc55f1499869e5162	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999827101737974
f83fff10f2456291071a0e93840ff862	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__	0.9996728274661641
